bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,date_year,date_month,date_day_encoded,city_encoded,statezip_encoded,country_encoded,price
3.0,2.5,7.7752758464868625,8.829519094780778,2.0,0,0,3,2380,0.0,2002,0,2014,6,6,38,38,0,574000.0
5.0,2.0,7.601402334583733,8.345692873253865,1.5,0,2,4,1280,6.580639137284949,1908,0,2014,6,6,35,53,0,690500.0
2.0,1.75,7.421177528595393,8.296297112642508,1.0,0,0,3,1670,0.0,2005,0,2014,6,6,16,17,0,565000.0
3.0,1.5,7.0825485693553,8.46611040118692,1.0,0,0,3,970,5.3981627015177525,1940,1996,2014,6,6,35,50,0,500000.0
6.0,2.25,8.019941687677365,10.258921727038727,1.0,0,0,3,1890,7.048386408721883,1951,1994,2014,6,6,18,18,0,330000.0
2.0,1.0,6.660575149839686,8.153637486385282,1.0,0,0,4,780,0.0,1930,0,2014,6,6,27,27,0,286000.0
3.0,1.5,7.754052639035757,9.370842268630211,1.0,0,0,3,1330,6.90875477931522,1954,2005,2014,6,6,20,67,0,450000.0
4.0,2.75,7.951911381854188,8.294299608857235,1.5,0,0,5,1960,6.78105762593618,1912,0,2014,6,6,35,64,0,870000.0
4.0,2.5,7.820439515262181,8.550821372396221,2.0,0,0,4,2490,0.0,2000,0,2014,6,6,31,31,0,725000.0
2.0,1.0,6.647688373563329,8.484876589939695,1.0,0,0,4,770,0.0,1927,0,2014,6,6,35,61,0,275000.0
3.0,2.75,7.523481312573497,9.738671869871839,1.0,0,2,4,1850,0.0,1953,1983,2014,6,6,35,70,0,645000.0
3.0,1.0,6.994849985833071,8.09101504171053,1.0,0,0,4,1090,0.0,1969,0,2014,6,6,1,45,0,152000.0
4.0,2.0,7.484930283289661,8.582418976333944,1.5,0,0,5,930,6.7464121285733745,1918,0,2014,6,6,35,71,0,315000.0
1.0,0.75,6.836259277277067,10.283942497640124,1.0,0,0,3,930,0.0,1941,1994,2014,6,6,35,71,0,190000.0
4.0,2.5,7.9269635448629785,8.645938147306799,2.0,0,0,3,2770,0.0,2004,2003,2014,6,6,33,43,0,700000.0
3.0,1.0,7.1316985104669115,8.729235349659273,1.5,0,0,3,1250,0.0,1955,2005,2014,6,6,36,67,0,233000.0
4.0,2.25,7.5126175446745105,8.722091302389098,2.0,0,0,3,1830,0.0,1990,2009,2014,6,6,18,18,0,249000.0
2.0,1.0,6.769641976852503,8.594339400592892,1.0,0,0,3,870,0.0,1950,2007,2014,6,6,35,61,0,310000.0
3.0,1.5,7.048386408721883,9.042040056544483,1.0,0,0,4,1150,0.0,1951,1999,2014,6,6,35,71,0,265950.0
5.0,3.25,8.412054873292933,9.174609562020384,2.0,0,4,4,3000,7.313886831633462,1968,0,2014,6,6,35,60,0,860000.0
3.0,1.0,7.048386408721883,8.476579508530941,1.5,0,0,4,1150,0.0,1938,0,2014,6,6,1,1,0,200000.0
4.0,2.25,7.601402334583733,8.208764045819667,2.0,0,0,5,1650,5.860786223465865,1926,0,2014,6,6,35,56,0,402000.0
6.0,2.0,7.550135342488429,9.016876974763383,1.0,0,0,2,1200,6.55250788703459,1964,0,2014,6,6,35,60,0,305000.0
3.0,1.75,7.403061091090091,9.27762511878178,1.0,0,2,3,1640,0.0,1975,0,2014,6,6,19,22,0,505000.0
3.0,1.5,7.893945138235959,8.471358655072438,2.0,0,2,5,1880,6.68586094706836,1913,0,2014,6,6,35,52,0,1355000.0
3.0,2.5,7.791935956938058,8.896724917497897,2.0,0,0,3,2420,0.0,1998,2006,2014,6,6,38,38,0,482000.0
3.0,1.75,7.490529402060711,8.942591637231851,1.0,0,3,3,1790,0.0,1978,0,2014,6,6,14,13,0,299950.0
4.0,2.5,8.27410200229233,9.426741242423,2.0,0,0,3,3920,0.0,1997,0,2014,6,6,33,43,0,770000.0
3.0,2.25,7.403061091090091,9.036106025364846,1.0,0,0,3,1180,6.133398042996649,1968,1997,2014,6,6,18,20,0,245700.0
3.0,1.0,6.792344427470809,9.036106025364846,1.0,0,0,4,890,0.0,1954,1979,2014,6,6,32,34,0,283000.0
4.0,2.75,7.555381944240273,9.713113662551345,1.0,0,0,4,1420,6.19644412779452,1940,2001,2014,6,6,35,56,0,650000.0
5.0,2.25,7.669028288589683,8.976009475021396,1.0,0,0,3,1070,6.976348070447749,1962,2003,2014,6,6,3,6,0,530000.0
3.0,1.75,7.616283561580385,9.746892220313054,1.0,0,0,4,2030,0.0,1953,1983,2014,6,6,6,68,0,440000.0
3.0,2.25,7.893945138235959,9.122928914965213,1.0,0,0,3,1570,7.01301578963963,1978,0,2014,6,6,16,15,0,599990.0
4.0,2.5,7.616283561580385,8.287780027088433,2.0,0,0,3,2030,0.0,1994,0,2014,6,6,16,17,0,544000.0
5.0,3.5,8.674367865788236,10.03828064887766,2.0,0,2,4,4670,7.074116816197362,1978,2000,2014,6,6,3,3,0,1700000.0
2.0,1.0,7.630946580890459,9.035867930125628,1.0,0,0,3,1260,6.68586094706836,1962,2003,2014,6,6,35,69,0,270000.0
2.0,1.0,6.966967138613983,8.01862546504575,1.5,0,0,4,1060,0.0,1943,0,2014,6,6,35,48,0,435000.0
3.0,1.0,6.918695219020472,9.010058489805235,1.0,0,0,4,1010,0.0,1947,1988,2014,6,6,36,67,0,349000.0
4.0,2.5,7.601402334583733,9.215526898663482,2.0,0,0,3,2000,0.0,1997,0,2014,6,6,21,23,0,320000.0
4.0,2.5,8.029758520440822,8.998013113095823,2.0,0,0,3,3070,0.0,2005,0,2014,6,6,25,37,0,804100.0
3.0,2.25,7.147559271189454,7.249215057114389,2.0,0,0,3,1060,5.351858133476067,2014,0,2014,6,6,35,48,0,594000.0
4.0,2.75,8.042699496897637,10.81508729892216,1.0,0,0,4,3110,0.0,1958,1972,2014,6,6,4,8,0,531500.0
3.0,2.0,7.65491704784832,9.842462850698354,2.0,0,0,5,2110,0.0,1979,0,2014,6,6,33,43,0,1150000.0
3.0,2.25,7.244941546337007,9.34145634983372,2.0,0,0,3,1400,0.0,1984,0,2014,6,6,17,16,0,374500.0
4.0,2.75,7.745435610274381,8.639587799629844,1.0,0,2,3,1330,6.8885724595653635,1952,2012,2014,6,6,35,57,0,450000.0
5.0,2.5,7.901377353792616,9.715409458629793,1.0,0,0,4,1750,6.85751406254539,1967,0,2014,6,6,3,4,0,744500.0
5.0,2.25,7.771067086065406,9.64943366106433,2.0,0,0,4,2370,0.0,1981,0,2014,6,6,3,5,0,913888.0
4.0,2.5,7.923348211930154,8.699681400989514,2.0,0,0,5,2230,6.274762021241939,1942,0,2014,6,6,35,54,0,760000.0
2.0,1.75,7.384610383176974,8.748463629942055,1.0,0,0,3,1010,6.398594934535208,1941,1994,2014,6,6,35,51,0,346500.0
3.0,1.75,7.115582126184454,9.018089684104343,1.0,0,0,3,1230,0.0,1966,1963,2014,6,6,32,36,0,280000.0
3.0,1.75,7.550135342488429,9.320628725870305,1.0,0,0,4,1900,0.0,1959,0,2014,6,6,3,7,0,557500.0
3.0,1.5,7.365812837209472,9.010058489805235,1.0,0,0,3,1140,6.089044875446846,1954,2005,2014,6,6,10,66,0,260000.0
3.0,1.5,7.57095858316901,7.9676267393338165,1.5,0,2,3,1940,0.0,1900,2005,2014,6,6,35,58,0,1330000.0
3.0,1.75,7.390798521735676,8.699681400989514,1.0,0,0,5,1040,6.364750756851911,1947,0,2014,6,6,35,47,0,640000.0
7.0,2.5,7.57095858316901,8.605020901781758,2.0,0,0,3,1940,0.0,1994,0,2014,6,6,1,45,0,280000.0
3.0,1.0,7.115582126184454,9.076923258535832,1.0,0,0,3,1230,0.0,1965,1993,2014,6,6,14,2,0,205000.0
5.0,3.25,8.058643712215618,8.517393171418904,2.0,0,2,3,2180,6.8885724595653635,2005,0,2014,6,6,35,74,0,957000.0
5.0,2.5,7.901377353792616,9.962180898875346,1.0,0,0,4,1950,6.621405651764134,1955,2009,2014,6,6,3,4,0,625000.0
4.0,1.5,7.53955882930103,8.732465848349879,1.0,0,2,5,1440,6.089044875446846,1954,0,2014,6,6,35,65,0,680000.0
2.0,1.0,6.792344427470809,8.999742789830492,1.0,0,0,3,890,0.0,1942,1999,2014,6,6,6,65,0,150000.0
3.0,2.5,7.450660796211539,8.209852481301272,2.0,0,0,3,1720,0.0,1992,0,2014,6,6,18,19,0,255950.0
3.0,2.5,7.390798521735676,8.947285869349132,2.0,0,0,3,1620,0.0,1989,0,2014,6,6,21,23,0,246500.0
2.0,1.0,7.2305631534092925,8.387312270561717,1.0,0,0,4,880,6.2166061010848646,1931,0,2014,6,6,35,54,0,450000.0
3.0,1.75,7.534228326274089,9.105090961257085,1.0,0,0,5,1870,0.0,1958,0,2014,6,6,35,70,0,595888.0
3.0,1.0,7.58629630715272,10.0053670163573,1.0,0,0,4,1970,0.0,1970,0,2014,6,6,38,38,0,454000.0
3.0,1.0,7.01301578963963,9.058819564334941,1.0,0,0,3,1110,0.0,1979,2014,2014,6,6,36,67,0,299900.0
3.0,2.0,7.0825485693553,8.829665432675236,1.0,0,0,3,1190,0.0,1995,0,2014,6,6,1,45,0,200000.0
3.0,1.0,7.048386408721883,9.37610901542907,1.0,0,0,4,1150,0.0,1932,1958,2014,6,6,35,49,0,346500.0
4.0,2.75,7.969357742016346,8.828494129466652,1.0,0,0,3,1560,7.193685818395112,1973,2013,2014,6,6,19,22,0,585000.0
3.0,1.75,7.313886831633462,9.505320746909074,1.0,0,0,3,1500,0.0,1977,2004,2014,6,6,42,41,0,383000.0
4.0,2.5,7.576097340623111,7.870165946469845,1.5,0,0,4,1250,6.55250788703459,1910,0,2014,6,6,35,50,0,519000.0
3.0,1.5,7.1316985104669115,8.94910546953925,1.0,0,0,5,1250,0.0,1968,0,2014,6,6,25,34,0,410000.0
4.0,2.5,7.635786861395585,8.59711281459211,2.0,0,0,3,2070,0.0,1996,0,2014,6,6,16,17,0,578000.0
4.0,3.5,8.446985296372741,9.764168012286715,2.0,0,2,3,4660,0.0,2003,0,2014,6,6,3,5,0,1280000.0
2.0,2.25,7.208600337960199,7.309212365692763,2.0,0,0,3,1050,5.707110264748875,2007,0,2014,6,6,35,63,0,395000.0
3.0,2.5,7.496097345175956,7.934155233536322,2.0,0,0,3,1800,0.0,2011,0,2014,6,6,35,61,0,364000.0
3.0,2.25,7.301147805856032,7.944846711001996,2.0,0,0,3,1481,0.0,2012,1912,2014,6,6,1,1,0,240000.0
3.0,2.5,7.456454555176209,8.188966863648876,2.0,0,0,3,1730,0.0,2014,0,2014,6,6,35,65,0,328423.0
4.0,2.75,7.908754738783246,8.4368504387337,2.0,0,0,3,2720,0.0,2005,0,2014,6,6,17,16,0,594000.0
3.0,2.5,7.749753406274437,7.7266536648476425,3.0,0,0,3,2320,0.0,2009,0,2014,6,6,35,70,0,425000.0
3.0,2.5,7.528869256642251,8.224431573221159,2.0,0,0,3,1860,0.0,2012,1912,2014,6,6,11,11,0,309620.0
5.0,2.5,7.613818684808629,8.95686647085414,2.0,0,0,3,2025,0.0,2007,0,2014,6,6,28,28,0,260000.0
3.0,2.5,7.244941546337007,7.180069874302796,3.5,0,0,3,1400,0.0,2007,0,2014,6,6,35,47,0,563500.0
5.0,3.0,7.8713112033234065,8.608495349823023,2.0,0,0,3,2620,0.0,2009,0,2014,6,6,35,54,0,975000.0
3.0,1.75,7.804251383528112,7.898039690764619,2.0,0,0,3,1750,6.55250788703459,1915,0,2014,6,4,35,58,0,937000.0
3.0,3.5,7.372118028337787,7.005789019253503,3.0,0,0,3,1590,0.0,2010,0,2014,6,4,35,47,0,518500.0
4.0,3.5,8.146419323098003,8.96610085736724,2.0,0,0,3,3450,0.0,2007,0,2014,6,4,3,5,0,1050000.0
3.0,2.25,7.484930283289661,9.69836808706617,2.0,0,0,4,1780,0.0,1987,0,2014,6,4,32,36,0,350000.0
4.0,2.5,8.026496938945412,8.87360810154911,2.0,0,0,3,3060,0.0,2006,0,2014,6,4,16,17,0,826000.0
3.0,2.0,7.438971592395862,9.348013177101256,1.0,0,0,5,970,6.594413459749778,1945,0,2014,6,4,6,65,0,225000.0
4.0,2.0,7.193685818395112,8.687273461787838,1.0,0,0,4,1330,0.0,1942,1982,2014,6,4,32,34,0,235867.0
4.0,3.0,8.026496938945412,8.517393171418904,2.0,0,0,3,3060,0.0,2001,0,2014,6,4,9,26,0,399000.0
3.0,1.5,7.107425474110705,8.699681400989514,1.0,0,0,3,1220,0.0,1968,1997,2014,6,4,32,35,0,177500.0
4.0,1.5,7.3783837129967145,9.136693831807884,1.0,0,0,4,1600,0.0,1959,0,2014,6,4,1,1,0,224000.0
4.0,1.75,7.333676395657684,9.779340559793246,1.5,0,0,3,1530,0.0,1968,1997,2014,6,4,32,36,0,302000.0
3.0,2.5,7.591357046698551,9.544309478379278,1.0,0,0,5,1980,0.0,1959,0,2014,6,4,23,25,0,760000.0
3.0,2.5,7.456454555176209,9.046762057999363,1.0,0,0,3,1210,6.255750041753367,1969,2010,2014,6,4,19,22,0,460000.0
3.0,1.0,7.065613363597717,8.81001204797317,1.0,0,0,3,1170,0.0,1957,2000,2014,6,4,35,60,0,415000.0
2.0,1.75,7.576097340623111,9.284241179815718,1.0,0,3,4,1160,6.673297967767654,1952,0,2014,6,4,6,68,0,669000.0
3.0,2.0,7.293697720601438,9.90353755128617,1.0,0,0,4,1470,0.0,1968,0,2014,6,4,1,45,0,254600.0
3.0,1.5,7.244941546337007,9.087155271405804,1.0,0,0,4,1400,0.0,1952,0,2014,6,4,35,60,0,357250.0
4.0,3.5,8.304247465078474,10.829332497215095,2.0,0,0,3,4040,0.0,1987,2000,2014,6,4,42,44,0,910000.0
6.0,3.0,8.042699496897637,8.517393171418904,1.5,0,0,5,1810,7.170888478512505,1921,0,2014,6,4,35,47,0,725000.0
3.0,1.5,7.307202314764738,8.38958706681109,1.5,0,0,4,1490,0.0,1906,1990,2014,6,4,35,59,0,670000.0
4.0,1.5,7.479299637782834,8.657129031713755,2.0,0,0,3,1770,0.0,1947,2012,2014,6,4,35,55,0,440000.0
4.0,3.5,8.108021221376747,9.89600966268017,1.0,0,2,4,2040,7.155396301896734,1977,0,2014,6,4,23,25,0,1025000.0
2.0,1.0,6.85751406254539,8.57866451350434,1.0,0,2,3,950,0.0,1948,1994,2014,6,4,35,61,0,320000.0
4.0,2.5,7.796057974316123,8.612503371220562,2.0,0,0,3,2430,0.0,2002,0,2014,6,4,9,26,0,310000.0
4.0,2.5,7.886457270977689,9.287394001418473,1.0,0,0,3,2660,0.0,1955,2014,2014,6,4,3,4,0,772650.0
4.0,2.5,7.890208213109961,9.382443228575806,2.0,0,0,3,2670,0.0,1996,0,2014,6,4,33,42,0,669950.0
5.0,3.5,7.908754738783246,8.935771938669784,2.0,0,0,3,1860,6.7580945044277305,1993,0,2014,6,4,35,54,0,690000.0
4.0,2.5,8.071218539969863,10.028003427233696,1.0,0,0,5,1610,7.372118028337787,1970,0,2014,6,4,18,19,0,385000.0
3.0,2.5,7.816416983691801,10.541227725824335,1.5,1,3,4,2480,0.0,1974,0,2014,6,4,41,40,0,663000.0
3.0,2.25,7.484930283289661,9.249176395761381,1.0,0,0,3,1780,0.0,1967,2011,2014,6,4,32,36,0,300000.0
2.0,1.75,7.372118028337787,9.330520532232288,1.0,0,0,4,1590,0.0,1972,0,2014,6,4,1,1,0,225500.0
3.0,2.0,7.346655163176539,10.439278922319867,1.5,0,0,3,1550,0.0,1999,0,2014,6,4,27,27,0,320000.0
3.0,2.75,7.955425088912672,9.60245002503719,1.0,0,0,4,1920,6.836259277277067,1976,1992,2014,6,4,3,5,0,775000.0
3.0,2.75,7.8636512654486515,8.678631537293768,1.5,0,2,5,1600,6.90875477931522,1929,0,2014,6,4,35,55,0,805000.0
4.0,1.0,7.115582126184454,8.910720661951359,1.5,0,0,3,1230,0.0,1944,0,2014,6,4,6,68,0,252750.0
5.0,2.0,7.640603826393634,9.687691938884457,1.0,0,0,5,1740,5.831882477283517,1959,0,2014,6,4,1,0,0,254000.0
6.0,3.5,8.188966863648876,8.83579236650274,2.0,0,0,3,2740,6.7580945044277305,2004,2003,2014,6,4,38,38,0,620000.0
4.0,2.75,7.65491704784832,9.077037524661762,1.0,0,0,3,1510,6.398594934535208,1962,2003,2014,6,4,5,9,0,435000.0
4.0,2.5,7.844240718141811,9.85314117809939,1.0,0,0,4,1300,7.1316985104669115,1961,2001,2014,6,4,20,67,0,460000.0
3.0,2.5,7.409136443920128,8.807621489536043,2.0,0,0,3,1650,0.0,1991,0,2014,6,4,18,19,0,268000.0
2.0,1.5,7.223295679562314,7.108244139731541,2.0,0,0,3,1080,5.673323267171493,2008,0,2014,6,4,35,59,0,446000.0
2.0,1.0,6.918695219020472,8.881975184248867,1.0,0,0,3,1010,0.0,1975,0,2014,6,4,20,67,0,285000.0
3.0,2.0,7.754052639035757,10.187613308785131,2.5,0,0,3,2330,0.0,1987,2000,2014,6,4,3,4,0,530000.0
2.0,1.0,6.431331081933479,7.814399633804487,1.0,0,0,5,620,0.0,1911,1984,2014,6,4,35,50,0,402000.0
3.0,1.5,7.804251383528112,9.433323910489028,1.0,0,0,4,2450,0.0,1967,0,2014,6,4,38,38,0,358000.0
4.0,2.75,7.836369760545124,8.902591637374087,1.0,0,0,5,1280,7.1316985104669115,1977,0,2014,6,4,14,13,0,354950.0
4.0,2.5,7.7057128238944275,8.445267451844648,2.0,0,0,3,2220,0.0,2001,0,2014,6,4,32,37,0,405000.0
5.0,3.0,8.213652703029998,10.813961399088718,1.0,0,2,3,2690,6.90875477931522,1960,2012,2014,6,4,10,73,0,575000.0
4.0,2.5,7.57095858316901,9.23024103368252,1.0,0,0,4,1140,6.68586094706836,1977,0,2014,6,4,18,26,0,315000.0
4.0,2.25,7.635786861395585,8.902591637374087,2.0,0,0,4,2070,0.0,1977,0,2014,6,4,18,20,0,280927.0
4.0,2.5,7.6783263565068856,8.965334573804839,1.0,0,0,4,1390,6.647688373563329,1976,1992,2014,6,4,20,67,0,440000.0
4.0,2.25,7.8636512654486515,9.200391041122515,1.0,0,0,3,1600,6.90875477931522,1965,1993,2014,6,4,35,71,0,270000.0
4.0,2.75,7.9658927350845286,8.294299608857235,1.5,0,0,3,2100,6.660575149839686,1912,2000,2014,6,4,35,64,0,755000.0
4.0,2.25,7.72356247227797,8.881975184248867,2.0,0,0,4,2260,0.0,1984,0,2014,6,4,18,19,0,289659.0
5.0,3.0,8.200013648175434,8.843759381917984,2.0,0,0,3,3640,0.0,2004,2003,2014,6,4,21,23,0,555000.0
3.0,1.5,7.333676395657684,10.0715834020661,1.0,0,0,3,1530,0.0,1952,2008,2014,6,4,20,67,0,450000.0
3.0,2.5,7.820439515262181,8.294299608857235,2.0,0,0,5,1670,6.710523109452428,1918,0,2014,6,4,35,52,0,1145000.0
3.0,1.75,7.273092595999522,9.374837343857585,1.0,0,0,3,1440,0.0,1983,2009,2014,6,4,33,42,0,495000.0
3.0,3.0,8.232440158470336,9.04793908261736,2.5,0,3,4,3060,6.55250788703459,1910,0,2014,6,4,35,55,0,1250000.0
4.0,1.75,7.450660796211539,8.850230965588816,1.0,0,0,3,1420,5.707110264748875,1975,0,2014,6,4,31,31,0,580000.0
4.0,2.5,7.816416983691801,9.702655732983077,1.0,0,0,5,1510,6.878326468291325,1959,0,2014,6,4,17,16,0,560000.0
4.0,3.5,8.291797105048733,8.569406062863171,2.0,0,0,3,3990,0.0,2008,0,2014,6,4,3,5,0,1080000.0
2.0,1.75,6.734591659972948,8.114025442356757,1.0,0,0,3,700,4.948759890378168,1912,1994,2014,6,4,35,50,0,450000.0
3.0,2.0,7.7279755421055585,9.39182824802156,1.0,0,0,4,2270,0.0,1968,0,2014,6,4,23,25,0,815000.0
4.0,2.5,7.855932199718614,8.608312784783722,2.0,0,0,3,2580,0.0,2005,0,2014,6,4,18,19,0,354000.0
3.0,1.75,7.365812837209472,8.798001694924846,1.0,0,0,3,1580,0.0,1988,2000,2014,6,4,14,2,0,279900.0
2.0,1.0,6.85751406254539,8.981555940771887,1.0,0,0,4,950,0.0,1941,1998,2014,6,4,35,51,0,339000.0
4.0,3.5,8.068089626278244,8.525359754082631,2.0,0,3,3,2160,6.93828448401696,2003,0,2014,6,4,35,64,0,1340000.0
4.0,2.75,7.8713112033234065,8.464635940677562,1.0,0,2,4,1310,7.1785454837637,1949,1985,2014,6,4,35,56,0,815000.0
3.0,1.75,7.640603826393634,11.235787606394119,1.0,0,0,3,2080,0.0,1958,2004,2014,6,4,19,21,0,800000.0
3.0,2.0,7.415175109613295,8.224163512637862,1.0,0,0,5,970,6.53813982376767,1922,1956,2014,6,4,35,55,0,638000.0
3.0,1.75,7.327123292259293,9.31343832997975,1.0,0,0,3,1520,0.0,1983,2009,2014,6,4,33,42,0,475580.0
3.0,1.0,7.039660349862076,10.231387437026681,1.0,0,0,4,1140,0.0,1981,0,2014,6,4,16,15,0,243800.0
3.0,2.5,8.083637203141548,8.989319566042951,2.0,0,0,3,2910,5.802118375377063,2004,2003,2014,6,4,38,38,0,600000.0
3.0,2.0,7.8083230503910555,10.629682587142273,1.0,0,0,4,2460,0.0,1988,0,2014,6,4,16,15,0,620000.0
4.0,2.75,7.467942332285852,8.533263371593732,1.5,0,0,3,1750,0.0,1903,2005,2014,6,4,35,59,0,750000.0
3.0,1.75,7.796057974316123,8.517393171418904,2.0,0,0,4,1760,6.508769136971682,1945,0,2014,6,4,35,56,0,626000.0
3.0,1.0,6.966967138613983,9.205026277152413,1.0,0,0,4,1060,0.0,1956,0,2014,6,4,34,72,0,230000.0
3.0,3.0,7.787796878181171,8.919988070968524,2.0,0,2,3,2410,0.0,1942,1988,2014,6,4,20,67,0,537000.0
2.0,1.0,6.580639137284949,8.99230873254815,1.0,0,0,3,720,0.0,1943,2002,2014,6,4,6,68,0,210000.0
3.0,1.75,7.13966033596492,9.142810715182584,1.0,0,0,4,1260,0.0,1963,0,2014,6,4,18,18,0,200500.0
3.0,1.0,7.403061091090091,9.42424134192346,1.0,0,0,4,1090,6.311734809152915,1954,1979,2014,6,4,14,2,0,253500.0
3.0,1.0,7.1785454837637,9.170871628065816,1.0,0,0,3,960,5.860786223465865,1962,2003,2014,6,4,1,0,0,150000.0
3.0,1.5,7.659642954564682,8.74687531957003,1.0,0,0,4,1220,6.803505257608338,1949,1985,2014,6,4,35,51,0,440000.0
3.0,1.0,7.099201743553092,9.171911345356401,1.0,0,1,3,1210,0.0,1955,2009,2014,6,4,3,5,0,660000.0
3.0,2.75,7.85979918056211,9.397981090247738,2.0,0,0,3,2590,0.0,1993,0,2014,6,4,3,5,0,695000.0
4.0,2.5,7.719129840906732,8.926251835034533,2.0,0,0,3,2250,0.0,1989,0,2014,6,4,32,37,0,440000.0
4.0,3.0,8.304247465078474,9.90358754753646,1.0,0,0,3,2020,7.611347717403621,1972,2001,2014,6,4,8,3,0,1388000.0
3.0,1.0,6.994849985833071,8.811503250158239,1.5,0,0,5,1090,0.0,1912,0,2014,6,4,1,1,0,219500.0
3.0,1.5,7.415175109613295,9.65509029374725,2.0,0,0,3,1660,0.0,1981,2013,2014,6,4,1,0,0,220000.0
2.0,1.0,7.484930283289661,11.302476001714904,1.0,0,3,4,1780,0.0,1954,1979,2014,6,4,1,0,0,270000.0
4.0,3.5,8.12296471523406,8.517393171418904,2.0,0,2,3,2470,6.803505257608338,2008,0,2014,6,4,35,61,0,900000.0
5.0,3.0,8.407601514786142,8.517393171418904,2.5,0,0,5,3420,6.966967138613983,1902,0,2014,6,4,35,53,0,1990000.0
4.0,2.5,8.003363058629947,9.729729226402661,2.0,0,0,3,2990,0.0,1990,2009,2014,6,4,42,44,0,800000.0
5.0,2.0,7.732369222284388,9.852246888342531,1.5,0,0,3,2280,0.0,1924,2011,2014,6,4,6,68,0,365000.0
3.0,3.0,7.816416983691801,8.612685172875459,2.0,0,3,3,1730,6.621405651764134,1950,2005,2014,6,4,35,74,0,1387800.0
5.0,2.75,7.9483852851118995,9.096723645189215,1.5,0,0,3,2830,0.0,1967,2011,2014,6,4,19,22,0,451000.0
2.0,1.0,6.825460036255307,8.931948346431495,1.0,0,0,4,920,0.0,1950,1983,2014,6,4,6,69,0,202000.0
4.0,2.25,8.086717920303906,9.722265391185474,2.0,0,0,3,3250,0.0,1979,2014,2014,6,4,22,24,0,1410000.0
2.0,1.75,7.123672785204607,8.766861821669803,1.0,0,0,5,1240,0.0,1924,1956,2014,6,4,35,61,0,471000.0
4.0,2.5,8.080546965824498,9.401043372798053,1.0,0,0,3,1870,7.215975002651466,1977,2004,2014,6,4,3,5,0,827000.0
5.0,2.5,7.824445930877619,9.16785032035523,1.0,0,0,3,1300,7.0909098220799835,1979,2014,2014,6,4,10,73,0,235000.0
2.0,1.75,7.237778191923443,8.40804774415544,1.0,0,0,4,1390,0.0,1980,0,2014,6,4,10,73,0,216500.0
5.0,1.75,7.57095858316901,8.803123730829212,1.5,0,0,4,1940,0.0,1953,1983,2014,6,4,6,68,0,359000.0
3.0,2.0,7.550135342488429,8.987571750367046,1.0,0,0,3,1900,0.0,1991,0,2014,6,4,14,13,0,252500.0
3.0,1.5,7.7752758464868625,9.581972891547895,1.0,0,0,4,1850,6.274762021241939,1961,2001,2014,6,4,17,16,0,370000.0
3.0,2.0,7.300472814267799,8.262816937670928,1.0,0,0,5,860,6.431331081933479,1928,1970,2014,6,4,35,56,0,663000.0
4.0,3.75,8.149312843635345,8.815666824946216,2.0,0,0,3,3460,0.0,2013,1923,2014,6,4,32,37,0,971971.0
4.0,3.0,7.565793282428515,8.016977746762262,1.0,0,0,3,1200,6.594413459749778,2006,0,2014,6,4,11,11,0,330675.0
4.0,1.0,7.0909098220799835,7.683403681053826,1.5,0,0,3,1200,0.0,1933,0,2014,6,4,35,62,0,240000.0
3.0,2.5,7.478734825567875,8.899048433885268,2.0,0,0,3,1769,0.0,2012,1912,2014,6,4,1,45,0,334888.0
3.0,2.5,7.820439515262181,8.420902531097951,2.5,0,0,3,2490,0.0,2012,1912,2014,6,4,32,37,0,414000.0
4.0,3.25,8.026496938945412,8.268475388982598,2.0,0,0,3,2300,6.634633357861686,2014,0,2014,6,4,16,15,0,782900.0
4.0,2.75,8.016647877057803,8.798756582859841,2.0,0,0,3,3030,0.0,2011,0,2014,6,4,32,37,0,525000.0
3.0,2.5,7.771067086065406,8.585599224080298,2.0,0,0,3,2370,0.0,2009,0,2014,6,4,11,11,0,429900.0
3.0,3.25,7.223295679562314,6.81783057145415,2.0,0,0,3,1100,5.602118820879701,2006,0,2014,6,4,35,55,0,390000.0
3.0,1.75,7.313886831633462,9.39007525287337,1.0,0,0,3,1500,0.0,2014,0,2014,6,4,4,8,0,224000.0
3.0,2.25,7.447751280047908,8.827614750837508,2.0,0,0,3,1715,0.0,1995,0,2014,6,0,14,2,0,257500.0
2.0,1.0,7.01301578963963,8.071218539969863,1.0,0,0,3,1110,0.0,1925,2002,2014,6,0,35,58,0,665000.0
5.0,2.75,7.783640596221253,8.993551586299981,2.0,0,0,3,2400,0.0,1998,2006,2014,6,0,1,45,0,327000.0
4.0,2.75,8.068089626278244,9.30301070681749,2.0,0,0,3,3190,0.0,1994,0,2014,6,0,33,43,0,687500.0
3.0,2.25,7.783640596221253,8.575650760987806,1.5,0,0,4,1250,7.048386408721883,1939,1989,2014,6,0,35,56,0,672500.0
3.0,1.0,6.966967138613983,8.91918561004543,1.0,0,0,3,1060,0.0,1959,1989,2014,6,0,10,73,0,140000.0
2.0,1.75,7.107425474110705,9.65509029374725,1.0,0,0,3,1220,0.0,1972,2002,2014,6,0,1,0,0,215500.0
4.0,2.25,7.611347717403621,9.038958755220563,1.0,0,0,4,1380,6.46302945692067,1979,0,2014,6,0,19,22,0,464900.0
